프로젝트 명,엔드포인트 URL,엔드포인트 클래스,엔드포인트 메소드,사용 프로젝트 명,클래스,메소드(라인),메소드 분석,HTTP,엔드포인트 정의 위치,사용 파일,사용 라인,매칭 유형,신뢰도,소스 라인,endpoint_id
FinUp.Mars.Api,api/v1.0/Search/history/exp/{expressionIdx},SearchController,GetUserSearchHistory,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:116,,,unused,N/A,,217
FinUp.Mars.Api,api/v1.0/Search/history/{userStockSearchIdx},SearchController,DeleteUserSearchHistory,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:93,,,unused,N/A,,218
FinUp.Mars.Api,api/v1.0/Search/stock/{code},SearchController,GetStock,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:35,,,unused,N/A,,219
FinUp.Mars.Api,api/v1.0/Search/stock/{code}/exp/{expressoinIdx},SearchController,GetExpressionResultStock,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:63,,,unused,N/A,,220
FinUp.Mars.Api,api/v1.0/Search/ticker/{code},SearchController,GetTicker,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:49,,,unused,N/A,,221
FinUp.Mars.Api,api/v1.0/Search/ticker/{code}/exp/{expressoinIdx},SearchController,GetExpressionResultTicker,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:78,,,unused,N/A,,222
FinUp.Mars.Api,api/v1.0/Search/{name},SearchController,Search,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/SearchController.cs:29,,,unused,N/A,,223
FinUp.Mars.Api,api/v1.0/Video,VideoController,Get,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Mars.Api/Controllers/v1_0/VideoController.cs:16,,,unused,N/A,,224
FinUp.Mars.Api,api/v1.0/WeatherForecast,WeatherForecastController,Get,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Mars.Api/Controllers/v1_0/WeatherForecastController.cs:28,,,unused,N/A,,225
FinUp.Mars.Api,api/v1.0/WeatherForecast,WeatherForecastController,Post,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Mars.Api/Controllers/v1_0/WeatherForecastController.cs:40,,,unused,N/A,,226
FinUp.Radar.Api,api/Web,WebController,getIssueKeyword,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/WebController.cs:23,,,unused,N/A,,231
FinUp.Radar.Api,api/Web,WebController,getKeywordPriceDetail,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/WebController.cs:104,,,unused,N/A,,232
FinUp.Radar.Api,Cache/CacheCheck,CacheController,SetCache,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/CacheController.cs:53,,,unused,N/A,,233
FinUp.Radar.Api,Cache/setCacheGet,CacheController,setCacheGet,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/CacheController.cs:116,,,unused,N/A,,236
FinUp.Radar.Api,Cache/Update,CacheController,Update,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/CacheController.cs:158,,,unused,N/A,,238
FinUp.Radar.Api,Engine/KeywordData,EngineController,GetKeywordData,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/EngineController.cs:18,,,unused,N/A,,241
FinUp.Radar.Api,getUserIp,AppController,getUserIp,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/AppController.cs:338,,,unused,N/A,,244
FinUp.Radar.Api,sendThemeLogToTelegramTest,AppController,sendThemeLogToTelegramTest,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/AppController.cs:480,,,unused,N/A,,246
FinUp.Radar.Api,setThemeLogCache,AppController,setThemeLogCache,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Radar.Api/Controllers/AppController.cs:429,,,unused,N/A,,249
FinUp.Stock.Api,api/ban/banuser,ReportController,BanUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ReportController.cs:46,,,unused,N/A,,253
FinUp.Stock.Api,api/ban/cancelbanuser,ReportController,CancelBanUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ReportController.cs:64,,,unused,N/A,,254
FinUp.Stock.Api,api/chat/homelogin,ChatController,GetHomeLogin,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:168,,,unused,N/A,,255
FinUp.Stock.Api,api/chat/mentors,ChatController,GetChatMentorList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:286,,,unused,N/A,,256
FinUp.Stock.Api,api/chat/portfolio,ChatController,GetPortfolio,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1270,,,unused,N/A,,257
FinUp.Stock.Api,api/chat/portfolio/signals,ChatController,GetPortfolioSignals,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1326,,,unused,N/A,,258
FinUp.Stock.Api,api/chat/portfolioas,ChatController,DeletePortfolioAs,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Stock.Api/Controllers/ChatController.cs:1641,,,unused,N/A,,259
FinUp.Stock.Api,api/chat/portfolioas,ChatController,GetAsDetail,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1439,,,unused,N/A,,260
FinUp.Stock.Api,api/chat/portfolioas,ChatController,InsertAsAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ChatController.cs:1555,,,unused,N/A,,261
FinUp.Stock.Api,api/chat/portfolioas,ChatController,UpdateAsAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,PATCH,FinUp.Stock.Api/Controllers/ChatController.cs:1479,,,unused,N/A,,262
FinUp.Stock.Api,api/chat/portfolioas/list,ChatController,GetAsListPaging,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1411,,,unused,N/A,,263
FinUp.Stock.Api,api/chat/robo-popup,ChatController,GetRoboPopupAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:2452,,,unused,N/A,,264
FinUp.Stock.Api,api/chat/robo/favorite,ChatController,GetRoboFavoriteList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:2377,,,unused,N/A,,265
FinUp.Stock.Api,api/chat/robo/favorite,ChatController,ProcessRoboRecommandFavorite,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ChatController.cs:2325,,,unused,N/A,,266
FinUp.Stock.Api,api/chat/robo/search,ChatController,SearchRoboRecommandList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:2350,,,unused,N/A,,267
FinUp.Stock.Api,api/chat/signal/edit,ChatController,UpdateLastSignal,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,PATCH,FinUp.Stock.Api/Controllers/ChatController.cs:1990,,,unused,N/A,,269
FinUp.Stock.Api,api/chat/signal/edit/preprocess,ChatController,CheckLastSignal,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:2402,,,unused,N/A,,270
FinUp.Stock.Api,api/chat/signal/last,ChatController,PostLastSignalAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ChatController.cs:590,,,unused,N/A,,271
FinUp.Stock.Api,api/chat/signal/list,ChatController,GetSignalList,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1357,,,unused,N/A,,272
FinUp.Stock.Api,api/chat/signal/robo/list,ChatController,GetRoboSignalsAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:1091,,,unused,N/A,,276
FinUp.Stock.Api,api/chat/signalcodes,ChatController,GetStockSignalCodes,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:266,,,unused,N/A,,277
FinUp.Stock.Api,api/chat/update,ChatController,UpdateChat,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:569,,,unused,N/A,,278
FinUp.Stock.Api,api/chat/user,ChatController,GetChatUserAsync,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:2468,,,unused,N/A,,279
FinUp.Stock.Api,api/chat/user/coupon,ChatController,GetUserChatCouponStatus,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:246,,,unused,N/A,,280
FinUp.Stock.Api,api/chat/version,ChatController,GetVersion,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:547,,,unused,N/A,,281
FinUp.Stock.Api,api/chat/weblogin,ChatController,GetUserWebLogin,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/ChatController.cs:120,,,unused,N/A,,282
FinUp.Stock.Api,api/contents/freechat,ChatController,JoinFreeChat,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ChatController.cs:315,,,unused,N/A,,284
FinUp.Stock.Api,api/contents/freechat,ChatController,OutFreeChat,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,DELETE,FinUp.Stock.Api/Controllers/ChatController.cs:504,,,unused,N/A,,285
FinUp.Stock.Api,api/Home,HomeController,Index,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/HomeController.cs:15,,,unused,N/A,,286
FinUp.Stock.Api,api/Join,JoinController,GetCertify,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/JoinController.cs:45,,,unused,N/A,,287
FinUp.Stock.Api,api/Join,JoinController,GetPhoneCount,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/JoinController.cs:18,,,unused,N/A,,288
FinUp.Stock.Api,api/Join,JoinController,SendCertifyEmail,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/JoinController.cs:29,,,unused,N/A,,289
FinUp.Stock.Api,api/Join,JoinController,SendCertifyEmailUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,GET,FinUp.Stock.Api/Controllers/JoinController.cs:37,,,unused,N/A,,290
FinUp.Stock.Api,api/Pay,PayController,PointPay,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/PayController.cs:24,,,unused,N/A,,291
FinUp.Stock.Api,api/report/user,ReportController,ReportUser,미사용(정적 매칭 없음),,,비-Api FinUp 프로젝트 소스에서 CSV endpoint 문자열/파라미터 literal 기준 사용처를 찾지 못함. UnitTest 프로젝트는 분석 대상에서 제외됨.,POST,FinUp.Stock.Api/Controllers/ReportController.cs:19,,,unused,N/A,,292
